STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PATENT_AUTHORITIES,Patent authorities,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DATE_TYPE,Reference date type,REF_AREA,Reference area,PARTNER_AREA,Counterpart area,AGENT_ROLE,Agent role,COOPERATION_TYPE,Cooperation type,WIPO,World Intellectual Property Organization domains,OECD_TECHNOLOGY_PATENT,Selected OECD technology domains,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,DECIMALS,Decimals,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,THA,Thailand,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.25,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ZAF,South Africa,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.333299994468689,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ARG,Argentina,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.333299994468689,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MAR,Morocco,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,1,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,UKR,Ukraine,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,1,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,VEN,Venezuela,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,COL,Colombia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,HUN,Hungary,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,KAZ,Kazakhstan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHL,Chile,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SVN,Slovenia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MLT,Malta,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.666700005531311,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TUR,Türkiye,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.666700005531311,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SVK,Slovak Republic,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.2000000029802322,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MEX,Mexico,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.2000000029802322,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CYP,Cyprus,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0.166700005531311,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,PRT,Portugal,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,1.333299994468689,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,GBR,United Kingdom,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,71.4905014038086,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,HKG,Hong Kong (China),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,3.087500095367432,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,LUX,Luxembourg,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,1.666700005531311,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CZE,Czechia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,2.357100009918213,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MEX,Mexico,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.0781000033020973,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,EU27_2020,European Union (27 countries from 01/02/2020),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,754.9642944335938,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHE,Switzerland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,56.57730102539063,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CAN,Canada,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,10.23309993743896,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,LTU,Lithuania,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,1.756500005722046,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,OECD,OECD,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,2531.811279296875,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,DNK,Denmark,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,1.778800010681152,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,USA,United States,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,624.74951171875,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,JPN,Japan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,441.2333984375,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NOR,Norway,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.3928999900817871,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,UKR,Ukraine,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.0625,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,KOR,Korea,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,550.1710205078125,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,GRC,Greece,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.7142999768257141,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MYS,Malaysia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,9.202400207519531,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,BEL,Belgium,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,46.17279815673828,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ESP,Spain,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,8.866700172424316,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SWE,Sweden,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,13.60960006713867,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NLD,Netherlands,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,76.02210235595703,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHN,China (People’s Republic of),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,556.290283203125,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,AUT,Austria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,47.27040100097656,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,RUS,Russia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,2.166699886322021,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,IRL,Ireland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,9.814299583435059,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ISR,Israel,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,16.24959945678711,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,POL,Poland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,2.624500036239624,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,W,World,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,3310.308349609375,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ITA,Italy,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,48.41350173950195,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,FIN,Finland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,13.61559963226318,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SGP,Singapore,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,16.12899971008301,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,AUS,Australia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,5.271599769592285,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,THA,Thailand,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.2333000004291534,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,DEU,Germany,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,290.3305053710938,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TWN,Chinese Taipei,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,180.0363006591797,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CRI,Costa Rica,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0.0666999965906143,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,IND,India,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,9.3149995803833,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,PRT,Portugal,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,2.083300113677979,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,FRA,France,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,186.0341033935547,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,FRA,France,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,228.1443939208984,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,IND,India,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,6.541299819946289,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TWN,Chinese Taipei,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,111.575798034668,,A,Normal value,1,One,0,Units
